"Country","Year","Sector","Site","Station","Reef.zone","benthic_name2","benthic_code","mean_cover","sd","Organization","Period","Source"
"Seychelles",2016,"","Mahe NW","Willie's_Bay_Reef","C","Galaxea","gal",0.27,0.42,"GVI","Pre","New"
"Seychelles",2016,"","Mahe NW","Willie's_Bay_Reef","C","Pseudosiderastrea","pse",0,0,"GVI","Pre","New"
"Seychelles",2016,"","Mahe NW","Willie's_Bay_Reef","C","Siderastrea","sid",0,0,"GVI","Pre","New"
"Seychelles",2016,"","Mahe NW","Willie's_Bay_Reef","C","Psammocora","psa",1.07,2.61,"GVI","Pre","New"
"Seychelles",2016,"","Mahe NW","Willie's_Bay_Reef","C","Coscinaraea","cos",0,0,"GVI","Pre","New"
"Seychelles",2016,"","Mahe NW","Willie's_Bay_Reef","C","Pavona","pav",0.62,0.71,"GVI","Pre","New"
"Seychelles",2016,"","Mahe NW","Willie's_Bay_Reef","C","Leptoseris","les",0.08,0.2,"GVI","Pre","New"
"Seychelles",2016,"","Mahe NW","Willie's_Bay_Reef","C","Gardineroseris","gar",0.13,0.33,"GVI","Pre","New"
"Seychelles",2016,"","Mahe NW","Willie's_Bay_Reef","C","Pachyseris","pac",0,0,"GVI","Pre","New"
"Seychelles",2016,"","Mahe NW","Willie's_Bay_Reef","C","Cycloseris","cyc",0,0,"GVI","Pre","New"
"Seychelles",2016,"","Mahe NW","Willie's_Bay_Reef","C","Diaseris","dia",0,0,"GVI","Pre","New"
"Seychelles",2016,"","Mahe NW","Willie's_Bay_Reef","C","Fungia","fun",0.25,0.61,"GVI","Pre","New"
"Seychelles",2016,"","Mahe NW","Willie's_Bay_Reef","C","Herpolitha","her",0,0,"GVI","Pre","New"
"Seychelles",2016,"","Mahe NW","Willie's_Bay_Reef","C","Podabacea","pod",0,0,"GVI","Pre","New"
"Seychelles",2016,"","Mahe NW","Willie's_Bay_Reef","C","Halomitra","hal",0,0,"GVI","Pre","New"
"Seychelles",2016,"","Mahe NW","Willie's_Bay_Reef","C","Polyphyllia","pol",0.18,0.45,"GVI","Pre","New"
"Seychelles",2016,"","Mahe NW","Willie's_Bay_Reef","C","Turbinaria","tur",0.58,0.74,"GVI","Pre","New"
"Seychelles",2016,"","Mahe NW","Willie's_Bay_Reef","C","Favia","fav",0.92,1.14,"GVI","Pre","New"
"Seychelles",2016,"","Mahe NW","Willie's_Bay_Reef","C","Favites","fts",1.43,1.82,"GVI","Pre","New"
"Seychelles",2016,"","Mahe NW","Willie's_Bay_Reef","C","Goniastrea","gon",0,0,"GVI","Pre","New"
"Seychelles",2016,"","Mahe NW","Willie's_Bay_Reef","C","Platygyra","pla",0,0,"GVI","Pre","New"
"Seychelles",2016,"","Mahe NW","Willie's_Bay_Reef","C","Oulophyllia","oul",0,0,"GVI","Pre","New"
"Seychelles",2016,"","Mahe NW","Willie's_Bay_Reef","C","Leptoria","leo",0,0,"GVI","Pre","New"
"Seychelles",2016,"","Mahe NW","Willie's_Bay_Reef","C","Montastrea","mon",0,0,"GVI","Pre","New"
"Seychelles",2016,"","Mahe NW","Willie's_Bay_Reef","C","Plesiastrea","pls",0,0,"GVI","Pre","New"
"Seychelles",2016,"","Mahe NW","Willie's_Bay_Reef","C","Diploastrea","dip",0.3,0.47,"GVI","Pre","New"
"Seychelles",2016,"","Mahe NW","Willie's_Bay_Reef","C","Leptastrea","lep",0.1,0.24,"GVI","Pre","New"
"Seychelles",2016,"","Mahe NW","Willie's_Bay_Reef","C","Cyphastrea","cyp",1.15,2.82,"GVI","Pre","New"
"Seychelles",2016,"","Mahe NW","Willie's_Bay_Reef","C","Echinopora","epo",0,0,"GVI","Pre","New"
"Seychelles",2016,"","Mahe NW","Willie's_Bay_Reef","C","Blastomussa","bla",0,0,"GVI","Pre","New"
"Seychelles",2016,"","Mahe NW","Willie's_Bay_Reef","C","Acanthastrea","aca",0,0,"GVI","Pre","New"
"Seychelles",2016,"","Mahe NW","Willie's_Bay_Reef","C","Lobophyllia","lob",0,0,"GVI","Pre","New"
"Seychelles",2016,"","Mahe NW","Willie's_Bay_Reef","C","Symphillia","sym",6.58,6.92,"GVI","Pre","New"
"Seychelles",2016,"","Mahe NW","Willie's_Bay_Reef","C","Porites","por",0.17,0.41,"GVI","Pre","New"
"Seychelles",2016,"","Mahe NW","Willie's_Bay_Reef","C","Goniopora","gop",0,0,"GVI","Pre","New"
"Seychelles",2016,"","Mahe NW","Willie's_Bay_Reef","C","Alveopora","alv",0.33,0.82,"GVI","Pre","New"
"Seychelles",2016,"","Mahe NW","Willie's_Bay_Reef","C","Hydnopohora","hyd",0,0,"GVI","Pre","New"
"Seychelles",2016,"","Mahe NW","Willie's_Bay_Reef","C","Merulina","mer",0,0,"GVI","Pre","New"
"Seychelles",2016,"","Mahe NW","Willie's_Bay_Reef","C","Echinophyllia","eph",0,0,"GVI","Pre","New"
"Seychelles",2016,"","Mahe NW","Willie's_Bay_Reef","C","Mycedium","myc",0,0,"GVI","Pre","New"
"Seychelles",2016,"","Mahe NW","Willie's_Bay_Reef","C","Pectinia","pec",0,0,"GVI","Pre","New"
"Seychelles",2016,"","Mahe NW","Willie's_Bay_Reef","C","mushroom","mush",3.4,7.18,"GVI","Pre","New"
"Seychelles",2016,"","Mahe NW","Willie's_Bay_Point","G","Algae-macro/fleshy","AMAC",0.4,0.98,"GVI","Pre","New"
"Seychelles",2016,"","Mahe NW","Willie's_Bay_Point","G","Algae-turf","ATRF",49.88,9.36,"GVI","Pre","New"
"Seychelles",2016,"","Mahe NW","Willie's_Bay_Point","G","Algae-Halimeda","AHAL",0,0,"GVI","Pre","New"
"Seychelles",2016,"","Mahe NW","Willie's_Bay_Point","G","Algae-coralline","ACOR",9.83,8.92,"GVI","Pre","New"
"Seychelles",2016,"","Mahe NW","Willie's_Bay_Point","G","Turbinaria","tur",0,0,"GVI","Pre","New"
"Seychelles",2016,"","Mahe NW","Willie's_Bay_Point","G","Montipora","mtp",0,0,"GVI","Pre","New"
"Seychelles",2016,"","Mahe NW","Willie's_Bay_Point","G","Acropora","acr",2.65,2.17,"GVI","Pre","New"
"Seychelles",2016,"","Mahe NW","Willie's_Bay_Point","G","Astreopora","ast",0,0,"GVI","Pre","New"
"Seychelles",2016,"","Mahe NW","Willie's_Bay_Point","G","Stylocoeniella","stc",0,0,"GVI","Pre","New"
"Seychelles",2016,"","Mahe NW","Willie's_Bay_Point","G","Pocillopora","poc",4.47,4.66,"GVI","Pre","New"
"Seychelles",2016,"","Mahe NW","Willie's_Bay_Point","G","Seriatopora","ser",0,0,"GVI","Pre","New"
"Seychelles",2016,"","Mahe NW","Willie's_Bay_Point","G","Stylophora","sty",0,0,"GVI","Pre","New"
"Seychelles",2016,"","Mahe NW","Willie's_Bay_Point","G","Physogyra","phy",0,0,"GVI","Pre","New"
"Seychelles",2016,"","Mahe NW","Willie's_Bay_Point","G","Galaxea","gal",0,0,"GVI","Pre","New"
"Seychelles",2016,"","Mahe NW","Willie's_Bay_Point","G","Pseudosiderastrea","pse",0,0,"GVI","Pre","New"
"Seychelles",2016,"","Mahe NW","Willie's_Bay_Point","G","Siderastrea","sid",0,0,"GVI","Pre","New"
"Seychelles",2016,"","Mahe NW","Willie's_Bay_Point","G","Psammocora","psa",0,0,"GVI","Pre","New"
"Seychelles",2016,"","Mahe NW","Willie's_Bay_Point","G","Coscinaraea","cos",0,0,"GVI","Pre","New"
"Seychelles",2016,"","Mahe NW","Willie's_Bay_Point","G","Pavona","pav",0,0,"GVI","Pre","New"
"Seychelles",2016,"","Mahe NW","Willie's_Bay_Point","G","Leptoseris","les",0.12,0.29,"GVI","Pre","New"
"Seychelles",2016,"","Mahe NW","Willie's_Bay_Point","G","Gardineroseris","gar",0,0,"GVI","Pre","New"
"Seychelles",2016,"","Mahe NW","Willie's_Bay_Point","G","Pachyseris","pac",0,0,"GVI","Pre","New"
"Seychelles",2016,"","Mahe NW","Willie's_Bay_Point","G","Cycloseris","cyc",0,0,"GVI","Pre","New"
"Seychelles",2016,"","Mahe NW","Willie's_Bay_Point","G","Diaseris","dia",0,0,"GVI","Pre","New"
"Seychelles",2016,"","Mahe NW","Willie's_Bay_Point","G","Fungia","fun",0,0,"GVI","Pre","New"
"Seychelles",2016,"","Mahe NW","Willie's_Bay_Point","G","Herpolitha","her",0,0,"GVI","Pre","New"
"Seychelles",2016,"","Mahe NW","Willie's_Bay_Point","G","Podabacea","pod",0,0,"GVI","Pre","New"
"Seychelles",2016,"","Mahe NW","Willie's_Bay_Point","G","Halomitra","hal",0,0,"GVI","Pre","New"
"Seychelles",2016,"","Mahe NW","Willie's_Bay_Point","G","Polyphyllia","pol",0.82,0.94,"GVI","Pre","New"
"Seychelles",2016,"","Mahe NW","Willie's_Bay_Point","G","Turbinaria","tur",0.85,1.16,"GVI","Pre","New"
"Seychelles",2016,"","Mahe NW","Willie's_Bay_Point","G","Favia","fav",5.62,4.04,"GVI","Pre","New"
"Seychelles",2016,"","Mahe NW","Willie's_Bay_Point","G","Favites","fts",0,0,"GVI","Pre","New"
"Seychelles",2016,"","Mahe NW","Willie's_Bay_Point","G","Goniastrea","gon",0,0,"GVI","Pre","New"
"Seychelles",2016,"","Mahe NW","Willie's_Bay_Point","G","Platygyra","pla",0,0,"GVI","Pre","New"
"Seychelles",2016,"","Mahe NW","Willie's_Bay_Point","G","Oulophyllia","oul",0,0,"GVI","Pre","New"
"Seychelles",2016,"","Mahe NW","Willie's_Bay_Point","G","Leptoria","leo",1.7,1.78,"GVI","Pre","New"
"Seychelles",2016,"","Mahe NW","Willie's_Bay_Point","G","Montastrea","mon",0.9,1.25,"GVI","Pre","New"
"Seychelles",2016,"","Mahe NW","Willie's_Bay_Point","G","Plesiastrea","pls",0,0,"GVI","Pre","New"
"Seychelles",2016,"","Mahe NW","Willie's_Bay_Point","G","Diploastrea","dip",0.05,0.12,"GVI","Pre","New"
"Seychelles",2016,"","Mahe NW","Willie's_Bay_Point","G","Leptastrea","lep",0.18,0.29,"GVI","Pre","New"
"Seychelles",2016,"","Mahe NW","Willie's_Bay_Point","G","Cyphastrea","cyp",0,0,"GVI","Pre","New"
"Seychelles",2016,"","Mahe NW","Willie's_Bay_Point","G","Echinopora","epo",0,0,"GVI","Pre","New"
"Seychelles",2016,"","Mahe NW","Willie's_Bay_Point","G","Blastomussa","bla",0.12,0.18,"GVI","Pre","New"
"Seychelles",2016,"","Mahe NW","Willie's_Bay_Point","G","Acanthastrea","aca",0,0,"GVI","Pre","New"
"Seychelles",2016,"","Mahe NW","Willie's_Bay_Point","G","Lobophyllia","lob",0,0,"GVI","Pre","New"
"Seychelles",2016,"","Mahe NW","Willie's_Bay_Point","G","Symphillia","sym",6.9,6.99,"GVI","Pre","New"
"Seychelles",2016,"","Mahe NW","Willie's_Bay_Point","G","Porites","por",0,0,"GVI","Pre","New"
"Seychelles",2016,"","Mahe NW","Willie's_Bay_Point","G","Goniopora","gop",0,0,"GVI","Pre","New"
"Seychelles",2016,"","Mahe NW","Willie's_Bay_Point","G","Alveopora","alv",0,0,"GVI","Pre","New"
"Seychelles",2016,"","Mahe NW","Willie's_Bay_Point","G","Hydnopohora","hyd",0,0,"GVI","Pre","New"
"Seychelles",2016,"","Mahe NW","Willie's_Bay_Point","G","Merulina","mer",0,0,"GVI","Pre","New"
"Seychelles",2016,"","Mahe NW","Willie's_Bay_Point","G","Echinophyllia","eph",0,0,"GVI","Pre","New"
"Seychelles",2016,"","Mahe NW","Willie's_Bay_Point","G","Mycedium","myc",0,0,"GVI","Pre","New"
"Seychelles",2016,"","Mahe NW","Willie's_Bay_Point","G","Pectinia","pec",0,0,"GVI","Pre","New"
"Seychelles",2016,"","Mahe NW","Willie's_Bay_Point","G","mushroom","mush",0.25,0.61,"GVI","Pre","New"
"Seychelles",2016,"","Mahe NW","White_Villa_Reef","C","Algae-macro/fleshy","AMAC",0.2,0.36,"GVI","Pre","New"
"Seychelles",2016,"","Mahe NW","White_Villa_Reef","C","Algae-turf","ATRF",52.23,5.77,"GVI","Pre","New"
"Seychelles",2016,"","Mahe NW","White_Villa_Reef","C","Algae-Halimeda","AHAL",0,0,"GVI","Pre","New"
"Seychelles",2016,"","Mahe NW","White_Villa_Reef","C","Algae-coralline","ACOR",6.43,3.25,"GVI","Pre","New"
"Seychelles",2016,"","Mahe NW","White_Villa_Reef","C","Turbinaria","tur",0,0,"GVI","Pre","New"
"Seychelles",2016,"","Mahe NW","White_Villa_Reef","C","Montipora","mtp",0,0,"GVI","Pre","New"
"Seychelles",2016,"","Mahe NW","White_Villa_Reef","C","Acropora","acr",1.03,1.39,"GVI","Pre","New"
"Seychelles",2016,"","Mahe NW","White_Villa_Reef","C","Astreopora","ast",0.57,0.99,"GVI","Pre","New"
"Seychelles",2016,"","Mahe NW","White_Villa_Reef","C","Stylocoeniella","stc",0,0,"GVI","Pre","New"
"Seychelles",2016,"","Mahe NW","White_Villa_Reef","C","Pocillopora","poc",0,0,"GVI","Pre","New"
"Seychelles",2016,"","Mahe NW","White_Villa_Reef","C","Seriatopora","ser",0,0,"GVI","Pre","New"
"Seychelles",2016,"","Mahe NW","White_Villa_Reef","C","Stylophora","sty",0,0,"GVI","Pre","New"
"Seychelles",2016,"","Mahe NW","White_Villa_Reef","C","Physogyra","phy",0,0,"GVI","Pre","New"
"Seychelles",2016,"","Mahe NW","White_Villa_Reef","C","Galaxea","gal",0,0,"GVI","Pre","New"
"Seychelles",2016,"","Mahe NW","White_Villa_Reef","C","Pseudosiderastrea","pse",0,0,"GVI","Pre","New"
"Seychelles",2016,"","Mahe NW","White_Villa_Reef","C","Siderastrea","sid",0,0,"GVI","Pre","New"
"Seychelles",2016,"","Mahe NW","White_Villa_Reef","C","Psammocora","psa",0.13,0.33,"GVI","Pre","New"
"Seychelles",2016,"","Mahe NW","White_Villa_Reef","C","Coscinaraea","cos",0.03,0.08,"GVI","Pre","New"
"Seychelles",2016,"","Mahe NW","White_Villa_Reef","C","Pavona","pav",0.55,0.34,"GVI","Pre","New"
"Seychelles",2016,"","Mahe NW","White_Villa_Reef","C","Leptoseris","les",0.18,0.36,"GVI","Pre","New"
"Seychelles",2016,"","Mahe NW","White_Villa_Reef","C","Gardineroseris","gar",0,0,"GVI","Pre","New"
"Seychelles",2016,"","Mahe NW","White_Villa_Reef","C","Pachyseris","pac",0,0,"GVI","Pre","New"
"Seychelles",2016,"","Mahe NW","White_Villa_Reef","C","Cycloseris","cyc",0,0,"GVI","Pre","New"
"Seychelles",2016,"","Mahe NW","White_Villa_Reef","C","Diaseris","dia",0,0,"GVI","Pre","New"
"Seychelles",2016,"","Mahe NW","White_Villa_Reef","C","Fungia","fun",0,0,"GVI","Pre","New"
"Seychelles",2016,"","Mahe NW","White_Villa_Reef","C","Herpolitha","her",0,0,"GVI","Pre","New"
"Seychelles",2016,"","Mahe NW","White_Villa_Reef","C","Podabacea","pod",0,0,"GVI","Pre","New"
"Seychelles",2016,"","Mahe NW","White_Villa_Reef","C","Halomitra","hal",0,0,"GVI","Pre","New"
"Seychelles",2016,"","Mahe NW","White_Villa_Reef","C","Polyphyllia","pol",0.33,0.82,"GVI","Pre","New"
"Seychelles",2016,"","Mahe NW","White_Villa_Reef","C","Turbinaria","tur",0.62,1.04,"GVI","Pre","New"
"Seychelles",2016,"","Mahe NW","White_Villa_Reef","C","Favia","fav",0.77,0.65,"GVI","Pre","New"
"Seychelles",2016,"","Mahe NW","White_Villa_Reef","C","Favites","fts",0.8,1.59,"GVI","Pre","New"
"Seychelles",2016,"","Mahe NW","White_Villa_Reef","C","Goniastrea","gon",0,0,"GVI","Pre","New"
"Seychelles",2016,"","Mahe NW","White_Villa_Reef","C","Platygyra","pla",0,0,"GVI","Pre","New"
"Seychelles",2016,"","Mahe NW","White_Villa_Reef","C","Oulophyllia","oul",0,0,"GVI","Pre","New"
"Seychelles",2016,"","Mahe NW","White_Villa_Reef","C","Leptoria","leo",0,0,"GVI","Pre","New"
"Seychelles",2016,"","Mahe NW","White_Villa_Reef","C","Montastrea","mon",0,0,"GVI","Pre","New"
"Seychelles",2016,"","Mahe NW","White_Villa_Reef","C","Plesiastrea","pls",0.15,0.37,"GVI","Pre","New"
"Seychelles",2016,"","Mahe NW","White_Villa_Reef","C","Diploastrea","dip",0.52,0.77,"GVI","Pre","New"
"Seychelles",2016,"","Mahe NW","White_Villa_Reef","C","Leptastrea","lep",0.38,0.94,"GVI","Pre","New"
"Seychelles",2016,"","Mahe NW","White_Villa_Reef","C","Cyphastrea","cyp",0,0,"GVI","Pre","New"
"Seychelles",2016,"","Mahe NW","White_Villa_Reef","C","Echinopora","epo",0,0,"GVI","Pre","New"
"Seychelles",2016,"","Mahe NW","White_Villa_Reef","C","Blastomussa","bla",0.03,0.08,"GVI","Pre","New"
"Seychelles",2016,"","Mahe NW","White_Villa_Reef","C","Acanthastrea","aca",0,0,"GVI","Pre","New"
"Seychelles",2016,"","Mahe NW","White_Villa_Reef","C","Lobophyllia","lob",0,0,"GVI","Pre","New"
"Seychelles",2016,"","Mahe NW","White_Villa_Reef","C","Symphillia","sym",12.5,5.02,"GVI","Pre","New"
"Seychelles",2016,"","Mahe NW","White_Villa_Reef","C","Porites","por",2.18,2.69,"GVI","Pre","New"
"Seychelles",2016,"","Mahe NW","White_Villa_Reef","C","Goniopora","gop",0,0,"GVI","Pre","New"
"Seychelles",2016,"","Mahe NW","White_Villa_Reef","C","Alveopora","alv",0,0,"GVI","Pre","New"
"Seychelles",2016,"","Mahe NW","White_Villa_Reef","C","Hydnopohora","hyd",0,0,"GVI","Pre","New"
"Seychelles",2016,"","Mahe NW","White_Villa_Reef","C","Merulina","mer",0,0,"GVI","Pre","New"
"Seychelles",2016,"","Mahe NW","White_Villa_Reef","C","Echinophyllia","eph",0,0,"GVI","Pre","New"
"Seychelles",2016,"","Mahe NW","White_Villa_Reef","C","Mycedium","myc",0,0,"GVI","Pre","New"
"Seychelles",2016,"","Mahe NW","White_Villa_Reef","C","Pectinia","pec",0,0,"GVI","Pre","New"
"Seychelles",2016,"","Mahe NW","White_Villa_Reef","C","mushroom","mush",6.38,6.45,"GVI","Pre","New"
"Seychelles",2016,"","Mahe NW","Port_Launay_West_Rocks","G","Algae-macro/fleshy","AMAC",2.55,4.35,"GVI","Pre","New"
"Seychelles",2016,"","Mahe NW","Port_Launay_West_Rocks","G","Algae-turf","ATRF",49.58,16.88,"GVI","Pre","New"
"Seychelles",2016,"","Mahe NW","Port_Launay_West_Rocks","G","Algae-Halimeda","AHAL",0,0,"GVI","Pre","New"
"Seychelles",2016,"","Mahe NW","Port_Launay_West_Rocks","G","Algae-coralline","ACOR",9.27,7.32,"GVI","Pre","New"
"Seychelles",2016,"","Mahe NW","Port_Launay_West_Rocks","G","Montipora","mtp",0.17,0.41,"GVI","Pre","New"
"Seychelles",2016,"","Mahe NW","Port_Launay_West_Rocks","G","Acropora","acr",12.08,17.87,"GVI","Pre","New"
"Seychelles",2016,"","Mahe NW","Port_Launay_West_Rocks","G","Astreopora","ast",1.3,2.56,"GVI","Pre","New"
"Seychelles",2016,"","Mahe NW","Port_Launay_West_Rocks","G","Stylocoeniella","stc",0,0,"GVI","Pre","New"
"Seychelles",2016,"","Mahe NW","Port_Launay_West_Rocks","G","Pocillopora","poc",0.07,0.16,"GVI","Pre","New"
"Seychelles",2016,"","Mahe NW","Port_Launay_West_Rocks","G","Seriatopora","ser",0,0,"GVI","Pre","New"
"Seychelles",2016,"","Mahe NW","Port_Launay_West_Rocks","G","Stylophora","sty",0,0,"GVI","Pre","New"
"Seychelles",2016,"","Mahe NW","Port_Launay_West_Rocks","G","Physogyra","phy",0.2,0.49,"GVI","Pre","New"
"Seychelles",2016,"","Mahe NW","Port_Launay_West_Rocks","G","Galaxea","gal",0,0,"GVI","Pre","New"
"Seychelles",2016,"","Mahe NW","Port_Launay_West_Rocks","G","Pseudosiderastrea","pse",0,0,"GVI","Pre","New"
"Seychelles",2016,"","Mahe NW","Port_Launay_West_Rocks","G","Siderastrea","sid",0,0,"GVI","Pre","New"
"Seychelles",2016,"","Mahe NW","Port_Launay_West_Rocks","G","Psammocora","psa",0,0,"GVI","Pre","New"
"Seychelles",2016,"","Mahe NW","Port_Launay_West_Rocks","G","Coscinaraea","cos",0,0,"GVI","Pre","New"
"Seychelles",2016,"","Mahe NW","Port_Launay_West_Rocks","G","Pavona","pav",1.17,1.2,"GVI","Pre","New"
"Seychelles",2016,"","Mahe NW","Port_Launay_West_Rocks","G","Leptoseris","les",0,0,"GVI","Pre","New"
"Seychelles",2016,"","Mahe NW","Port_Launay_West_Rocks","G","Gardineroseris","gar",0,0,"GVI","Pre","New"
"Seychelles",2016,"","Mahe NW","Port_Launay_West_Rocks","G","Pachyseris","pac",0,0,"GVI","Pre","New"
"Seychelles",2016,"","Mahe NW","Port_Launay_West_Rocks","G","Cycloseris","cyc",0,0,"GVI","Pre","New"
"Seychelles",2016,"","Mahe NW","Port_Launay_West_Rocks","G","Diaseris","dia",0,0,"GVI","Pre","New"
"Seychelles",2016,"","Mahe NW","Port_Launay_West_Rocks","G","Fungia","fun",0,0,"GVI","Pre","New"
"Seychelles",2016,"","Mahe NW","Port_Launay_West_Rocks","G","Herpolitha","her",0,0,"GVI","Pre","New"
"Seychelles",2016,"","Mahe NW","Port_Launay_West_Rocks","G","Podabacea","pod",0,0,"GVI","Pre","New"
"Seychelles",2016,"","Mahe NW","Port_Launay_West_Rocks","G","Halomitra","hal",0,0,"GVI","Pre","New"
"Seychelles",2016,"","Mahe NW","Port_Launay_West_Rocks","G","Polyphyllia","pol",0,0,"GVI","Pre","New"
"Seychelles",2016,"","Mahe NW","Port_Launay_West_Rocks","G","Turbinaria","tur",0.52,1.27,"GVI","Pre","New"
"Seychelles",2016,"","Mahe NW","Port_Launay_West_Rocks","G","Favia","fav",0.38,0.56,"GVI","Pre","New"
"Seychelles",2016,"","Mahe NW","Port_Launay_West_Rocks","G","Favites","fts",0.22,0.53,"GVI","Pre","New"
"Seychelles",2016,"","Mahe NW","Port_Launay_West_Rocks","G","Goniastrea","gon",0,0,"GVI","Pre","New"
"Seychelles",2016,"","Mahe NW","Port_Launay_West_Rocks","G","Platygyra","pla",0,0,"GVI","Pre","New"
"Seychelles",2016,"","Mahe NW","Port_Launay_West_Rocks","G","Oulophyllia","oul",0,0,"GVI","Pre","New"
"Seychelles",2016,"","Mahe NW","Port_Launay_West_Rocks","G","Leptoria","leo",0.57,0.83,"GVI","Pre","New"
"Seychelles",2016,"","Mahe NW","Port_Launay_West_Rocks","G","Montastrea","mon",0.02,0.04,"GVI","Pre","New"
"Seychelles",2016,"","Mahe NW","Port_Launay_West_Rocks","G","Plesiastrea","pls",0,0,"GVI","Pre","New"
"Seychelles",2016,"","Mahe NW","Port_Launay_West_Rocks","G","Diploastrea","dip",0,0,"GVI","Pre","New"
"Seychelles",2016,"","Mahe NW","Port_Launay_West_Rocks","G","Leptastrea","lep",0.08,0.2,"GVI","Pre","New"
"Seychelles",2016,"","Mahe NW","Port_Launay_West_Rocks","G","Cyphastrea","cyp",0,0,"GVI","Pre","New"
"Seychelles",2016,"","Mahe NW","Port_Launay_West_Rocks","G","Echinopora","epo",0,0,"GVI","Pre","New"
"Seychelles",2016,"","Mahe NW","Port_Launay_West_Rocks","G","Blastomussa","bla",0,0,"GVI","Pre","New"
"Seychelles",2016,"","Mahe NW","Port_Launay_West_Rocks","G","Acanthastrea","aca",0,0,"GVI","Pre","New"
"Seychelles",2016,"","Mahe NW","Port_Launay_West_Rocks","G","Lobophyllia","lob",0,0,"GVI","Pre","New"
"Seychelles",2016,"","Mahe NW","Port_Launay_West_Rocks","G","Symphillia","sym",9.42,8.35,"GVI","Pre","New"
"Seychelles",2016,"","Mahe NW","Port_Launay_West_Rocks","G","Porites","por",1.42,2.29,"GVI","Pre","New"
"Seychelles",2016,"","Mahe NW","Port_Launay_West_Rocks","G","Goniopora","gop",0,0,"GVI","Pre","New"
"Seychelles",2016,"","Mahe NW","Port_Launay_West_Rocks","G","Alveopora","alv",0,0,"GVI","Pre","New"
"Seychelles",2016,"","Mahe NW","Port_Launay_West_Rocks","G","Hydnopohora","hyd",0,0,"GVI","Pre","New"
"Seychelles",2016,"","Mahe NW","Port_Launay_West_Rocks","G","Merulina","mer",0,0,"GVI","Pre","New"
"Seychelles",2016,"","Mahe NW","Port_Launay_West_Rocks","G","Echinophyllia","eph",0,0,"GVI","Pre","New"
"Seychelles",2016,"","Mahe NW","Port_Launay_West_Rocks","G","Mycedium","myc",0,0,"GVI","Pre","New"
"Seychelles",2016,"","Mahe NW","Port_Launay_West_Rocks","G","Pectinia","pec",0,0,"GVI","Pre","New"
"Seychelles",2016,"","Mahe NW","Port_Launay_South_Reef","C","Algae-macro/fleshy","AMAC",0.67,0.35,"GVI","Pre","New"
"Seychelles",2016,"","Mahe NW","Port_Launay_South_Reef","C","Algae-turf","ATRF",51.35,13.43,"GVI","Pre","New"
"Seychelles",2016,"","Mahe NW","Port_Launay_South_Reef","C","Algae-Halimeda","AHAL",0,0,"GVI","Pre","New"
"Seychelles",2016,"","Mahe NW","Port_Launay_South_Reef","C","Algae-coralline","ACOR",6.85,8.01,"GVI","Pre","New"
"Seychelles",2016,"","Mahe NW","Port_Launay_South_Reef","C","Montipora","mtp",0,0,"GVI","Pre","New"
"Seychelles",2016,"","Mahe NW","Port_Launay_South_Reef","C","Acropora","acr",3.27,4.54,"GVI","Pre","New"
"Seychelles",2016,"","Mahe NW","Port_Launay_South_Reef","C","Astreopora","ast",0.27,0.65,"GVI","Pre","New"
"Seychelles",2016,"","Mahe NW","Port_Launay_South_Reef","C","Stylocoeniella","stc",0,0,"GVI","Pre","New"
"Seychelles",2016,"","Mahe NW","Port_Launay_South_Reef","C","Pocillopora","poc",0,0,"GVI","Pre","New"
"Seychelles",2016,"","Mahe NW","Port_Launay_South_Reef","C","Seriatopora","ser",0,0,"GVI","Pre","New"
"Seychelles",2016,"","Mahe NW","Port_Launay_South_Reef","C","Stylophora","sty",0,0,"GVI","Pre","New"
"Seychelles",2016,"","Mahe NW","Port_Launay_South_Reef","C","Physogyra","phy",0.57,1.39,"GVI","Pre","New"
"Seychelles",2016,"","Mahe NW","Port_Launay_South_Reef","C","Galaxea","gal",1.93,3.42,"GVI","Pre","New"
"Seychelles",2016,"","Mahe NW","Port_Launay_South_Reef","C","Pseudosiderastrea","pse",0,0,"GVI","Pre","New"
"Seychelles",2016,"","Mahe NW","Port_Launay_South_Reef","C","Siderastrea","sid",0,0,"GVI","Pre","New"
"Seychelles",2016,"","Mahe NW","Port_Launay_South_Reef","C","Psammocora","psa",0,0,"GVI","Pre","New"
"Seychelles",2016,"","Mahe NW","Port_Launay_South_Reef","C","Coscinaraea","cos",0,0,"GVI","Pre","New"
"Seychelles",2016,"","Mahe NW","Port_Launay_South_Reef","C","Pavona","pav",0.13,0.24,"GVI","Pre","New"
"Seychelles",2016,"","Mahe NW","Port_Launay_South_Reef","C","Leptoseris","les",0,0,"GVI","Pre","New"
"Seychelles",2016,"","Mahe NW","Port_Launay_South_Reef","C","Gardineroseris","gar",0,0,"GVI","Pre","New"
"Seychelles",2016,"","Mahe NW","Port_Launay_South_Reef","C","Pachyseris","pac",0,0,"GVI","Pre","New"
"Seychelles",2016,"","Mahe NW","Port_Launay_South_Reef","C","Cycloseris","cyc",0,0,"GVI","Pre","New"
"Seychelles",2016,"","Mahe NW","Port_Launay_South_Reef","C","Diaseris","dia",0,0,"GVI","Pre","New"
"Seychelles",2016,"","Mahe NW","Port_Launay_South_Reef","C","Fungia","fun",0.07,0.16,"GVI","Pre","New"
"Seychelles",2016,"","Mahe NW","Port_Launay_South_Reef","C","Herpolitha","her",0.22,0.53,"GVI","Pre","New"
