"Country","Year","Sector","Site","Station","Reef.zone","Period","site.id","FA","HC"
"Seychelles",2013,NA,"Mahe NW","Ray's_Point","G","Pre","Seychelles_Mahe NW_Ray's_Point",0,36
"Seychelles",2013,NA,"Mahe NW","Secret_Beach_Reef","C","Pre","Seychelles_Mahe NW_Secret_Beach_Reef",0,25
"Seychelles",2013,NA,"Mahe NW","Site_X","G","Pre","Seychelles_Mahe NW_Site_X",0,45
"Seychelles",2013,NA,"Mahe NW","Site_Y","G","Pre","Seychelles_Mahe NW_Site_Y",0,33
"Seychelles",2013,NA,"Mahe NW","Therese_North_East","C","Pre","Seychelles_Mahe NW_Therese_North_East",0,45
"Seychelles",2013,NA,"Mahe NW","Therese_North_End","G","Pre","Seychelles_Mahe NW_Therese_North_End",0,60
"Seychelles",2013,NA,"Mahe NW","Therese_South","G","Pre","Seychelles_Mahe NW_Therese_South",0,35
"Seychelles",2013,NA,"Mahe NW","Whale_Rock","G","Pre","Seychelles_Mahe NW_Whale_Rock",0,40
"Seychelles",2013,NA,"Mahe NW","White_Villa_Reef","C","Pre","Seychelles_Mahe NW_White_Villa_Reef",0,26
"Seychelles",2013,NA,"Mahe NW","Willie's_Bay_Point","G","Pre","Seychelles_Mahe NW_Willie's_Bay_Point",0,36
"Seychelles",2014,NA,"Mahe NW","Anse_Major_Point","G","Pre","Seychelles_Mahe NW_Anse_Major_Point",0,35
"Seychelles",2014,NA,"Mahe NW","Anse_Major_Reef","C","Pre","Seychelles_Mahe NW_Anse_Major_Reef",0,10
"Seychelles",2014,NA,"Mahe NW","Auberge_Reef","C","Pre","Seychelles_Mahe NW_Auberge_Reef",0,19
"Seychelles",2014,NA,"Mahe NW","Bay_Ternay_Centre","C","Pre","Seychelles_Mahe NW_Bay_Ternay_Centre",0,47
"Seychelles",2014,NA,"Mahe NW","Bay_Ternay_Lighthouse","G","Pre","Seychelles_Mahe NW_Bay_Ternay_Lighthouse",0,48
"Seychelles",2014,NA,"Mahe NW","Bay_Ternay_North_East","G","Pre","Seychelles_Mahe NW_Bay_Ternay_North_East",0,44
"Seychelles",2014,NA,"Mahe NW","Bay_Ternay_North_West","C","Pre","Seychelles_Mahe NW_Bay_Ternay_North_West",0,43
"Seychelles",2014,NA,"Mahe NW","Conception_Central_East_Face","C","Pre","Seychelles_Mahe NW_Conception_Central_East_Face",0,33
"Seychelles",2014,NA,"Mahe NW","Conception_North_Point","G","Pre","Seychelles_Mahe NW_Conception_North_Point",0,49
"Seychelles",2014,NA,"Mahe NW","Corsaire_Reef","C","Pre","Seychelles_Mahe NW_Corsaire_Reef",0,42
"Seychelles",2014,NA,"Mahe NW","Port_Launay_South_Reef","C","Pre","Seychelles_Mahe NW_Port_Launay_South_Reef",0,48
"Seychelles",2014,NA,"Mahe NW","Port_Launay_West_Rocks","G","Pre","Seychelles_Mahe NW_Port_Launay_West_Rocks",0,65
"Seychelles",2014,NA,"Mahe NW","Ray's_Point","G","Pre","Seychelles_Mahe NW_Ray's_Point",0,31
"Seychelles",2014,NA,"Mahe NW","Secret_Beach_Reef","C","Pre","Seychelles_Mahe NW_Secret_Beach_Reef",0,39
"Seychelles",2014,NA,"Mahe NW","Site_X","G","Pre","Seychelles_Mahe NW_Site_X",0,50
"Seychelles",2014,NA,"Mahe NW","Site_Y","G","Pre","Seychelles_Mahe NW_Site_Y",0,33
"Seychelles",2014,NA,"Mahe NW","Therese_North_East","C","Pre","Seychelles_Mahe NW_Therese_North_East",0,46
"Seychelles",2014,NA,"Mahe NW","Therese_North_End","G","Pre","Seychelles_Mahe NW_Therese_North_End",0,42
"Seychelles",2014,NA,"Mahe NW","Therese_South","G","Pre","Seychelles_Mahe NW_Therese_South",0,43
"Seychelles",2014,NA,"Mahe NW","Whale_Rock","G","Pre","Seychelles_Mahe NW_Whale_Rock",0,38
"Seychelles",2014,NA,"Mahe NW","White_Villa_Reef","C","Pre","Seychelles_Mahe NW_White_Villa_Reef",0,25
"Seychelles",2014,NA,"Mahe NW","Willie's_Bay_Point","G","Pre","Seychelles_Mahe NW_Willie's_Bay_Point",0,34
"Seychelles",2014,NA,"North Reef","Coral_Gardens_North","U","Pre","Seychelles_North Reef_Coral_Gardens_North",23,15
"Seychelles",2014,NA,"North Reef","Coral_Gardens_South","U","Pre","Seychelles_North Reef_Coral_Gardens_South",33,5
"Seychelles",2014,NA,"North Reef","House_Reef","U","Pre","Seychelles_North Reef_House_Reef",31,5
"Seychelles",2014,NA,"North Reef","North_East_Point","U","Pre","Seychelles_North Reef_North_East_Point",23,8
"Seychelles",2014,NA,"North Reef","Sprat_City","U","Pre","Seychelles_North Reef_Sprat_City",10,0
"Seychelles",2015,NA,"Mahe NW","Anse_Major_Reef","C","Pre","Seychelles_Mahe NW_Anse_Major_Reef",0,23
"Seychelles",2015,NA,"Mahe NW","Auberge_Reef","C","Pre","Seychelles_Mahe NW_Auberge_Reef",0,26
"Seychelles",2015,NA,"Mahe NW","Bay_Ternay_Centre","C","Pre","Seychelles_Mahe NW_Bay_Ternay_Centre",1,66
"Seychelles",2015,NA,"Mahe NW","Bay_Ternay_Lighthouse","G","Pre","Seychelles_Mahe NW_Bay_Ternay_Lighthouse",1,45
"Seychelles",2015,NA,"Mahe NW","Bay_Ternay_North_East","G","Pre","Seychelles_Mahe NW_Bay_Ternay_North_East",2,45
"Seychelles",2015,NA,"Mahe NW","Bay_Ternay_North_West","C","Pre","Seychelles_Mahe NW_Bay_Ternay_North_West",5,48
"Seychelles",2015,NA,"Mahe NW","Conception_North_Point","G","Pre","Seychelles_Mahe NW_Conception_North_Point",17,51
"Seychelles",2015,NA,"Mahe NW","Corsaire_Reef","C","Pre","Seychelles_Mahe NW_Corsaire_Reef",0,37
"Seychelles",2015,NA,"Mahe NW","Port_Launay_South_Reef","C","Pre","Seychelles_Mahe NW_Port_Launay_South_Reef",0,53
"Seychelles",2015,NA,"Mahe NW","Site_X","G","Pre","Seychelles_Mahe NW_Site_X",0,48
"Seychelles",2015,NA,"Mahe NW","Site_Y","G","Pre","Seychelles_Mahe NW_Site_Y",0,49
"Seychelles",2015,NA,"Mahe NW","Whale_Rock","G","Pre","Seychelles_Mahe NW_Whale_Rock",0,49
"Seychelles",2015,NA,"Mahe NW","White_Villa_Reef","C","Pre","Seychelles_Mahe NW_White_Villa_Reef",0,33
"Seychelles",2015,NA,"Mahe NW","Willie's_Bay_Point","G","Pre","Seychelles_Mahe NW_Willie's_Bay_Point",0,38
"Seychelles",2015,NA,"North Reef","Coral_Gardens_North","U","Pre","Seychelles_North Reef_Coral_Gardens_North",10,48
"Seychelles",2015,NA,"North Reef","Coral_Gardens_South","U","Pre","Seychelles_North Reef_Coral_Gardens_South",8,35
"Seychelles",2015,NA,"North Reef","House_Reef","U","Pre","Seychelles_North Reef_House_Reef",0,9
"Seychelles",2015,NA,"North Reef","North_East_Point","U","Pre","Seychelles_North Reef_North_East_Point",1,41
"Seychelles",2015,NA,"North Reef","Sprat_City","U","Pre","Seychelles_North Reef_Sprat_City",0,82
"Seychelles",2016,"","Cerf Island","Cerf_Island","Reef Flat","Pre","Seychelles_Cerf Island_Cerf_Island",0,33
"Seychelles",2016,"","Cerf Island","Fairy_Tern","Reef Flat","Pre","Seychelles_Cerf Island_Fairy_Tern",0,51
"Seychelles",2016,"","Cerf Island","Habitation","Reef Flat","Pre","Seychelles_Cerf Island_Habitation",2,27
"Seychelles",2016,"","Mahe NW","Anse_Major_Reef","C","Pre","Seychelles_Mahe NW_Anse_Major_Reef",55.88,18.85
"Seychelles",2016,"","Mahe NW","Auberge_Reef","C","Pre","Seychelles_Mahe NW_Auberge_Reef",42.48,22.95
"Seychelles",2016,"","Mahe NW","Bay_Ternay_Centre","C","Pre","Seychelles_Mahe NW_Bay_Ternay_Centre",22.5,54.66
"Seychelles",2016,"","Mahe NW","Bay_Ternay_North_East","G","Pre","Seychelles_Mahe NW_Bay_Ternay_North_East",36.8,50.63
"Seychelles",2016,"","Mahe NW","Bay_Ternay_North_West","C","Pre","Seychelles_Mahe NW_Bay_Ternay_North_West",53.26,30.97
"Seychelles",2016,"","Mahe NW","Conception_Central_East_Face","C","Pre","Seychelles_Mahe NW_Conception_Central_East_Face",5.22,2.77
"Seychelles",2016,"","Mahe NW","Conception_North_Point","G","Pre","Seychelles_Mahe NW_Conception_North_Point",38.22,43.42
"Seychelles",2016,"","Mahe NW","Corsaire_Reef","C","Pre","Seychelles_Mahe NW_Corsaire_Reef",54.12,16.91
"Seychelles",2016,"","Mahe NW","Port_Launay_South_Reef","C","Pre","Seychelles_Mahe NW_Port_Launay_South_Reef",52.02,27.28
"Seychelles",2016,"","Mahe NW","Port_Launay_West_Rocks","G","Pre","Seychelles_Mahe NW_Port_Launay_West_Rocks",52.13,27.62
"Seychelles",2016,"","Mahe NW","Secret_Beach_Reef","C","Pre","Seychelles_Mahe NW_Secret_Beach_Reef",59.41,16.34
"Seychelles",2016,"","Mahe NW","Site_X","G","Pre","Seychelles_Mahe NW_Site_X",49.73,20.87
"Seychelles",2016,"","Mahe NW","Site_Y","G","Pre","Seychelles_Mahe NW_Site_Y",41.22,40.14
"Seychelles",2016,"","Mahe NW","Therese_North_East","C","Pre","Seychelles_Mahe NW_Therese_North_East",42.77,41.64
"Seychelles",2016,"","Mahe NW","Therese_North_End","G","Pre","Seychelles_Mahe NW_Therese_North_End",47.63,33.02
"Seychelles",2016,"","Mahe NW","Therese_South","G","Pre","Seychelles_Mahe NW_Therese_South",25.45,59.93
"Seychelles",2016,"","Mahe NW","Whale_Rock","G","Pre","Seychelles_Mahe NW_Whale_Rock",66.52,14.37
"Seychelles",2016,"","Mahe NW","White_Villa_Reef","C","Pre","Seychelles_Mahe NW_White_Villa_Reef",52.43,27.15
"Seychelles",2016,"","Mahe NW","Willie's_Bay_Point","G","Pre","Seychelles_Mahe NW_Willie's_Bay_Point",50.28,24.63
"Seychelles",2016,"","Mahe NW","Willie's_Bay_Reef","C","Pre","Seychelles_Mahe NW_Willie's_Bay_Reef",62.41,29.94
"Seychelles",2016,"","North Reef","Coral_Gardens_North","U","Post","Seychelles_North Reef_Coral_Gardens_North",43,5.69
"Seychelles",2016,"","North Reef","Coral_Gardens_South","U","Post","Seychelles_North Reef_Coral_Gardens_South",40,15
"Seychelles",2016,"","North Reef","North_East_Point","U","Post","Seychelles_North Reef_North_East_Point",58,2.4
"Seychelles",2016,"","North Reef","Sprat_City","U","Post","Seychelles_North Reef_Sprat_City",2,10.56
"Seychelles",2016,NA,"North Reef","House_Reef","U","Post","Seychelles_North Reef_House_Reef",67,6.51
"Seychelles",2017,"","Cerf Island","Cerf_Island","Reef Flat","Post","Seychelles_Cerf Island_Cerf_Island",0,61
"Seychelles",2017,"","Cerf Island","Fairy_Tern","Reef Flat","Post","Seychelles_Cerf Island_Fairy_Tern",0,34
"Seychelles",2017,"","Cerf Island","Habitation","Reef Flat","Post","Seychelles_Cerf Island_Habitation",0,52
"Seychelles",2017,"","Mahe NW","Anse_Major_Point","G","Post","Seychelles_Mahe NW_Anse_Major_Point",64.57,19.28
"Seychelles",2017,"","Mahe NW","Anse_Major_Reef","C","Post","Seychelles_Mahe NW_Anse_Major_Reef",58.14,12.8
"Seychelles",2017,"","Mahe NW","Auberge_Reef","C","Post","Seychelles_Mahe NW_Auberge_Reef",49.59,16.58
"Seychelles",2017,"","Mahe NW","Bay_Ternay_Centre","C","Post","Seychelles_Mahe NW_Bay_Ternay_Centre",32.13,16.77
"Seychelles",2017,"","Mahe NW","Bay_Ternay_Lighthouse","G","Post","Seychelles_Mahe NW_Bay_Ternay_Lighthouse",61.97,10.32
"Seychelles",2017,"","Mahe NW","Bay_Ternay_North_East","G","Post","Seychelles_Mahe NW_Bay_Ternay_North_East",51.73,14.22
"Seychelles",2017,"","Mahe NW","Bay_Ternay_North_West","C","Post","Seychelles_Mahe NW_Bay_Ternay_North_West",38.72,7.55
"Seychelles",2017,"","Mahe NW","Conception_Central_East_Face","C","Post","Seychelles_Mahe NW_Conception_Central_East_Face",62.75,11.79
"Seychelles",2017,"","Mahe NW","Conception_North_Point","G","Post","Seychelles_Mahe NW_Conception_North_Point",51.03,4.82
"Seychelles",2017,"","Mahe NW","Corsaire_Reef","C","Post","Seychelles_Mahe NW_Corsaire_Reef",48.2,18.47
"Seychelles",2017,"","Mahe NW","L'ilot_North_Face","G","Post","Seychelles_Mahe NW_L'ilot_North_Face",48.6,18.02
"Seychelles",2017,"","Mahe NW","Port_Launay_South_Reef","C","Post","Seychelles_Mahe NW_Port_Launay_South_Reef",34.47,21.77
"Seychelles",2017,"","Mahe NW","Port_Launay_West_Rocks","G","Post","Seychelles_Mahe NW_Port_Launay_West_Rocks",29.86,17.29
"Seychelles",2017,"","Mahe NW","Ray's_Point","G","Post","Seychelles_Mahe NW_Ray's_Point",58.63,22.59
"Seychelles",2017,"","Mahe NW","Secret_Beach_Reef","C","Post","Seychelles_Mahe NW_Secret_Beach_Reef",44.75,9.57
"Seychelles",2017,"","Mahe NW","Site_X","G","Post","Seychelles_Mahe NW_Site_X",59.97,12.22
"Seychelles",2017,"","Mahe NW","Site_Y","G","Post","Seychelles_Mahe NW_Site_Y",49.48,18.08
"Seychelles",2017,"","Mahe NW","Therese_North_East","C","Post","Seychelles_Mahe NW_Therese_North_East",34.87,26.22
"Seychelles",2017,"","Mahe NW","Therese_North_End","G","Post","Seychelles_Mahe NW_Therese_North_End",30.18,22.11
"Seychelles",2017,"","Mahe NW","Therese_South","G","Post","Seychelles_Mahe NW_Therese_South",5.01,2.53
"Seychelles",2017,"","Mahe NW","Whale_Rock","G","Post","Seychelles_Mahe NW_Whale_Rock",58.26,8.9
"Seychelles",2017,"","Mahe NW","White_Villa_Reef","C","Post","Seychelles_Mahe NW_White_Villa_Reef",43.48,24.42
"Seychelles",2017,"","Mahe NW","Willie's_Bay_Point","G","Post","Seychelles_Mahe NW_Willie's_Bay_Point",76.13,9.63
"Seychelles",2017,"","Mahe NW","Willie's_Bay_Reef","C","Post","Seychelles_Mahe NW_Willie's_Bay_Reef",67.49,8.32
"Tanzania",1992,NA,"Zanzibar","Bawe",NA,"Pre","Tanzania_Zanzibar_Bawe",0,57
"Tanzania",1992,NA,"Zanzibar","Changuu",NA,"Pre","Tanzania_Zanzibar_Changuu",0,69
"Tanzania",1992,NA,"Zanzibar","Chapwani",NA,"Pre","Tanzania_Zanzibar_Chapwani",0,30
"Tanzania",1993,NA,"Zanzibar","Chapwani",NA,"Pre","Tanzania_Zanzibar_Chapwani",1,35
"Tanzania",1994,NA,"Zanzibar","Bawe",NA,"Pre","Tanzania_Zanzibar_Bawe",0,54
"Tanzania",1994,NA,"Zanzibar","Changuu",NA,"Pre","Tanzania_Zanzibar_Changuu",1,60
"Tanzania",1994,NA,"Zanzibar","Chapwani",NA,"Pre","Tanzania_Zanzibar_Chapwani",2,39
"Tanzania",1995,NA,"Zanzibar","Chapwani",NA,"Pre","Tanzania_Zanzibar_Chapwani",3,41
"Tanzania",1996,"Zanzibar","Zanzibar","Chumbe_MPA",NA,"Pre","Tanzania_Zanzibar_Chumbe_MPA",19.95,63.95
"Tanzania",1996,NA,"Tanga","Funguni",NA,"Pre","Tanzania_Tanga_Funguni",40,NA
"Tanzania",1996,NA,"Tanga","Makome",NA,"Pre","Tanzania_Tanga_Makome",28,NA
"Tanzania",1996,NA,"Tanga","Taa",NA,"Pre","Tanzania_Tanga_Taa",17,NA
"Tanzania",1996,NA,"Zanzibar","Bawe",NA,"Pre","Tanzania_Zanzibar_Bawe",1,51
"Tanzania",1996,NA,"Zanzibar","Changuu",NA,"Pre","Tanzania_Zanzibar_Changuu",10,55
"Tanzania",1996,NA,"Zanzibar","Chapwani",NA,"Pre","Tanzania_Zanzibar_Chapwani",5,43
"Tanzania",1997,NA,"Zanzibar","Bawe",NA,"Pre","Tanzania_Zanzibar_Bawe",0,53
"Tanzania",1997,NA,"Zanzibar","Changuu",NA,"Pre","Tanzania_Zanzibar_Changuu",0,50
"Tanzania",1997,NA,"Zanzibar","Chapwani",NA,"Pre","Tanzania_Zanzibar_Chapwani",0,44
"Tanzania",1998,NA,"Zanzibar","Bawe",NA,"Pre","Tanzania_Zanzibar_Bawe",1,47
"Tanzania",1998,NA,"Zanzibar","Changuu",NA,"Pre","Tanzania_Zanzibar_Changuu",4,48
"Tanzania",1998,NA,"Zanzibar","Chapwani",NA,"Pre","Tanzania_Zanzibar_Chapwani",1,40
"Tanzania",1999,NA,"Mafia","Kitutia",NA,"Pre","Tanzania_Mafia_Kitutia",15,15
"Tanzania",1999,NA,"Mafia","Utumbi",NA,"Pre","Tanzania_Mafia_Utumbi",1,29
"Tanzania",1999,NA,"Mtwara","Kitelele",NA,"Pre","Tanzania_Mtwara_Kitelele",9,11
"Tanzania",1999,NA,"Mtwara","Matenga",NA,"Pre","Tanzania_Mtwara_Matenga",1,34
"Tanzania",1999,NA,"Zanzibar","Bawe",NA,"Pre","Tanzania_Zanzibar_Bawe",0,57
"Tanzania",1999,NA,"Zanzibar","Changuu",NA,"Pre","Tanzania_Zanzibar_Changuu",13,43
"Tanzania",1999,NA,"Zanzibar","Chapwani",NA,"Pre","Tanzania_Zanzibar_Chapwani",0,35
"Tanzania",2000,NA,"Zanzibar","Bawe",NA,"Pre","Tanzania_Zanzibar_Bawe",0,54
"Tanzania",2000,NA,"Zanzibar","Changuu",NA,"Pre","Tanzania_Zanzibar_Changuu",6,44
"Tanzania",2000,NA,"Zanzibar","Chapwani",NA,"Pre","Tanzania_Zanzibar_Chapwani",0,41
"Tanzania",2001,NA,"Mafia","Kitutia",NA,"Pre","Tanzania_Mafia_Kitutia",24,19
"Tanzania",2001,NA,"Mafia","Utumbi",NA,"Pre","Tanzania_Mafia_Utumbi",5,25
"Tanzania",2001,NA,"Zanzibar","Bawe",NA,"Pre","Tanzania_Zanzibar_Bawe",0,52
"Tanzania",2001,NA,"Zanzibar","Changuu",NA,"Pre","Tanzania_Zanzibar_Changuu",3,46
"Tanzania",2001,NA,"Zanzibar","Chapwani",NA,"Pre","Tanzania_Zanzibar_Chapwani",0,44
"Tanzania",2002,NA,"Zanzibar","Bawe",NA,"Pre","Tanzania_Zanzibar_Bawe",0,51
"Tanzania",2002,NA,"Zanzibar","Changuu",NA,"Pre","Tanzania_Zanzibar_Changuu",3,52
"Tanzania",2002,NA,"Zanzibar","Chapwani",NA,"Pre","Tanzania_Zanzibar_Chapwani",0,47
"Tanzania",2003,NA,"Mafia","Kitutia",NA,"Pre","Tanzania_Mafia_Kitutia",44,17
"Tanzania",2003,NA,"Mafia","Utumbi",NA,"Pre","Tanzania_Mafia_Utumbi",10,43
"Tanzania",2003,NA,"Zanzibar","Bawe",NA,"Pre","Tanzania_Zanzibar_Bawe",0,48
"Tanzania",2003,NA,"Zanzibar","Changuu",NA,"Pre","Tanzania_Zanzibar_Changuu",2,46
"Tanzania",2003,NA,"Zanzibar","Chapwani",NA,"Pre","Tanzania_Zanzibar_Chapwani",0,42
"Tanzania",2004,NA,"Tanga","Funguni",NA,"Pre","Tanzania_Tanga_Funguni",27.44444444,NA
"Tanzania",2004,NA,"Tanga","Makome",NA,"Pre","Tanzania_Tanga_Makome",14,NA
"Tanzania",2004,NA,"Tanga","Taa",NA,"Pre","Tanzania_Tanga_Taa",11.22222222,NA
"Tanzania",2004,NA,"Zanzibar","Bawe",NA,"Pre","Tanzania_Zanzibar_Bawe",0,45
"Tanzania",2004,NA,"Zanzibar","Changuu",NA,"Pre","Tanzania_Zanzibar_Changuu",1,44
"Tanzania",2004,NA,"Zanzibar","Chapwani",NA,"Pre","Tanzania_Zanzibar_Chapwani",0,39
"Tanzania",2005,"Zanzibar","Zanzibar","Chumbe_MPA",NA,"Pre","Tanzania_Zanzibar_Chumbe_MPA",25.86,61.82
"Tanzania",2005,NA,"Mafia","Kitutia",NA,"Pre","Tanzania_Mafia_Kitutia",21,23
"Tanzania",2005,NA,"Mafia","Utumbi",NA,"Pre","Tanzania_Mafia_Utumbi",2,42
"Tanzania",2005,NA,"Zanzibar","Bawe",NA,"Pre","Tanzania_Zanzibar_Bawe",0,43
"Tanzania",2005,NA,"Zanzibar","Changuu",NA,"Pre","Tanzania_Zanzibar_Changuu",2,47
"Tanzania",2005,NA,"Zanzibar","Chapwani",NA,"Pre","Tanzania_Zanzibar_Chapwani",1,37
"Tanzania",2006,NA,"Zanzibar","Bawe",NA,"Pre","Tanzania_Zanzibar_Bawe",0,40
"Tanzania",2006,NA,"Zanzibar","Changuu",NA,"Pre","Tanzania_Zanzibar_Changuu",0,46
"Tanzania",2006,NA,"Zanzibar","Chapwani",NA,"Pre","Tanzania_Zanzibar_Chapwani",3,36
"Tanzania",2007,NA,"Tanga","Kitanga",NA,"Pre","Tanzania_Tanga_Kitanga",2,60
"Tanzania",2007,NA,"Tanga","Makome",NA,"Pre","Tanzania_Tanga_Makome",17,39
"Tanzania",2007,NA,"Tanga","Taa",NA,"Pre","Tanzania_Tanga_Taa",4,10
"Tanzania",2007,NA,"Zanzibar","Bawe",NA,"Pre","Tanzania_Zanzibar_Bawe",1,42
"Tanzania",2007,NA,"Zanzibar","Changuu",NA,"Pre","Tanzania_Zanzibar_Changuu",0,51
"Tanzania",2007,NA,"Zanzibar","Chapwani",NA,"Pre","Tanzania_Zanzibar_Chapwani",3,36
"Tanzania",2008,NA,"Tanga","Kitanga",NA,"Pre","Tanzania_Tanga_Kitanga",3,49
"Tanzania",2008,NA,"Tanga","Makome",NA,"Pre","Tanzania_Tanga_Makome",26,41
"Tanzania",2008,NA,"Tanga","Taa",NA,"Pre","Tanzania_Tanga_Taa",9,6
"Tanzania",2008,NA,"Zanzibar","Bawe",NA,"Pre","Tanzania_Zanzibar_Bawe",0,42
"Tanzania",2008,NA,"Zanzibar","Changuu",NA,"Pre","Tanzania_Zanzibar_Changuu",0,47
"Tanzania",2010,NA,"Tanga","Funguni",NA,"Pre","Tanzania_Tanga_Funguni",50.25,14.875
"Tanzania",2010,NA,"Tanga","Makome",NA,"Pre","Tanzania_Tanga_Makome",38,26.375
"Tanzania",2010,NA,"Tanga","Taa",NA,"Pre","Tanzania_Tanga_Taa",13.875,22.375
"Tanzania",2010,NA,"Zanzibar","Changuu",NA,"Pre","Tanzania_Zanzibar_Changuu",0,54
"Tanzania",2011,NA,"Mtwara","Bwahari",NA,"Pre","Tanzania_Mtwara_Bwahari",10,43
"Tanzania",2011,NA,"Mtwara","Lanzi",NA,"Pre","Tanzania_Mtwara_Lanzi",5,27
"Tanzania",2011,NA,"Mtwara","Naumbu",NA,"Pre","Tanzania_Mtwara_Naumbu",32,25
"Tanzania",2011,NA,"Mtwara","Pemba",NA,"Pre","Tanzania_Mtwara_Pemba",0,51
"Tanzania",2011,NA,"Zanzibar","Changuu",NA,"Pre","Tanzania_Zanzibar_Changuu",0,50
"Tanzania",2012,"Zanzibar","Zanzibar","Chumbe_MPA",NA,"Pre","Tanzania_Zanzibar_Chumbe_MPA",10.55,83.79
"Tanzania",2013,"Zanzibar","Zanzibar","Chumbe_MPA",NA,"Pre","Tanzania_Zanzibar_Chumbe_MPA",1.92,86.04
"Tanzania",2015,"Zanzibar","Zanzibar","Chumbe_MPA",NA,"Pre","Tanzania_Zanzibar_Chumbe_MPA",9.71,65.39
"Tanzania",2015,NA,"Mafia","Kitutia",NA,"Pre","Tanzania_Mafia_Kitutia",7,45
"Tanzania",2015,NA,"Mafia","Utumbi",NA,"Pre","Tanzania_Mafia_Utumbi",5,44
"Tanzania",2015,NA,"Mafia","Yuyuni",NA,"Pre","Tanzania_Mafia_Yuyuni",0,16
"Tanzania",2015,NA,"Songosongo","Amana_South",NA,"Pre","Tanzania_Songosongo_Amana_South",0,35
"Tanzania",2015,NA,"Songosongo","Jewe",NA,"Pre","Tanzania_Songosongo_Jewe",31,27
"Tanzania",2015,NA,"Songosongo","Machangi_East",NA,"Pre","Tanzania_Songosongo_Machangi_East",0,70
"Tanzania",2015,NA,"Songosongo","Pwayasi",NA,"Pre","Tanzania_Songosongo_Pwayasi",0,53
"Tanzania",2015,NA,"Songosongo","Songosongo",NA,"Pre","Tanzania_Songosongo_Songosongo",17,25
"Tanzania",2015,NA,"Zanzibar","Bawe",NA,"Pre","Tanzania_Zanzibar_Bawe",1.78,64.04
"Tanzania",2015,NA,"Zanzibar","Chapwani",NA,"Pre","Tanzania_Zanzibar_Chapwani",0,62.27
"Tanzania",2015,NA,"Zanzibar","Murogo",NA,"Pre","Tanzania_Zanzibar_Murogo",1.21,67.84
"Tanzania",2016,"","Mafia","Kitutia",NA,"Post","Tanzania_Mafia_Kitutia",24.999999997,50.76666667
"Tanzania",2016,"","Mafia","Utumbi",NA,"Post","Tanzania_Mafia_Utumbi",1.666666667,38.299999996
"Tanzania",2016,"","Mafia","Yuyuni",NA,"Post","Tanzania_Mafia_Yuyuni",38.9,18.366666667
"Tanzania",2016,"","Mtwara","Matenga",NA,"Post","Tanzania_Mtwara_Matenga",1.4,32.9
"Tanzania",2016,"Zanzibar","Zanzibar","Chumbe_MPA",NA,"Post","Tanzania_Zanzibar_Chumbe_MPA",4.12,32.61
"Tanzania",2016,NA,"Tanga","Funguni",NA,"Pre","Tanzania_Tanga_Funguni",59.44,10
"Tanzania",2016,NA,"Tanga","Makome",NA,"Pre","Tanzania_Tanga_Makome",21.11,47.78
"Tanzania",2016,NA,"Tanga","Maziwe_South",NA,"Pre","Tanzania_Tanga_Maziwe_South",7.86,56.43
"Tanzania",2016,NA,"Tanga","Taa",NA,"Pre","Tanzania_Tanga_Taa",23.89,43.89
"Tanzania",2016,NA,"Zanzibar","Bawe",NA,"Pre","Tanzania_Zanzibar_Bawe",2.94,27.23
"Tanzania",2017,"","Mafia","Kitutia",NA,"Post","Tanzania_Mafia_Kitutia",6.833333333,49.216666673
"Tanzania",2017,"","Mafia","Utumbi",NA,"Post","Tanzania_Mafia_Utumbi",1.3,18.683333334
"Tanzania",2017,"","Mafia","Yuyuni",NA,"Post","Tanzania_Mafia_Yuyuni",0,34.950000004
"Tanzania",2017,"","Mtwara","Bwahari",NA,"Post","Tanzania_Mtwara_Bwahari",30.21,36.04
"Tanzania",2017,"","Mtwara","Kitelele",NA,"Post","Tanzania_Mtwara_Kitelele",36.88,33.33
"Tanzania",2017,"","Mtwara","Lanzi",NA,"Post","Tanzania_Mtwara_Lanzi",36.46,23.13
"Tanzania",2017,"","Mtwara","Matenga",NA,"Post","Tanzania_Mtwara_Matenga",1.8,36
"Tanzania",2017,"","Mtwara","Naumbu",NA,"Post","Tanzania_Mtwara_Naumbu",12.71,35.83
"Tanzania",2017,"","Mtwara","Pemba",NA,"Post","Tanzania_Mtwara_Pemba",3.96,56.04
"Tanzania",2017,"","Songosongo","Amana_South",NA,"Post","Tanzania_Songosongo_Amana_South",21.26,49.38
"Tanzania",2017,"","Songosongo","Jewe",NA,"Post","Tanzania_Songosongo_Jewe",13.75,54
"Tanzania",2017,"","Songosongo","Machangi_East",NA,"Post","Tanzania_Songosongo_Machangi_East",10.76,65.58
"Tanzania",2017,"","Songosongo","Pwayasi",NA,"Post","Tanzania_Songosongo_Pwayasi",5.46,70.91
"Tanzania",2017,"","Songosongo","Songosongo",NA,"Post","Tanzania_Songosongo_Songosongo",38.4,29.2
"Tanzania",2017,"","Tanga","Funguni",NA,"Post","Tanzania_Tanga_Funguni",54.6,16.8
"Tanzania",2017,"","Tanga","Kitanga",NA,"Post","Tanzania_Tanga_Kitanga",6.38,55.4
"Tanzania",2017,"","Tanga","Makome",NA,"Post","Tanzania_Tanga_Makome",10.16,45.86
"Tanzania",2017,"","Tanga","Maziwe_South",NA,"Post","Tanzania_Tanga_Maziwe_South",2.68,37.04
