"Country","Year","Sector","Site","Station","benthic_name","benthic_code","mean_cover","sd","number_replicates","Reef.zone","level","level1_code","level2_code","Latitude","Longitude","Organization","Period","Source","X","benthic_name2"
"La Reunion",2015,NA,NA,"La_Varangue_PE","submassive","cs","7.333333333",0.577350269,"3","fore reef",2,"HC","cs",-21.17355,55.28249,NA,"Pre","GCRMN 2015",NA,NA
"La Reunion",1999,NA,NA,"La_Varangue_PE","Tubipora","ctu","0",0,"3","fore reef",2,"HC","ctu",-21.17355,55.28249,NA,"Pre","GCRMN 2015",NA,NA
"La Reunion",2000,NA,NA,"La_Varangue_PE","Tubipora","ctu","0",0,"3","fore reef",2,"HC","ctu",-21.17355,55.28249,NA,"Pre","GCRMN 2015",NA,NA
"La Reunion",2001,NA,NA,"La_Varangue_PE","Tubipora","ctu","0",0,"3","fore reef",2,"HC","ctu",-21.17355,55.28249,NA,"Pre","GCRMN 2015",NA,NA
"La Reunion",2002,NA,NA,"La_Varangue_PE","Tubipora","ctu","0",0,"3","fore reef",2,"HC","ctu",-21.17355,55.28249,NA,"Pre","GCRMN 2015",NA,NA
"La Reunion",2003,NA,NA,"La_Varangue_PE","Tubipora","ctu","0.166666667",0.288675135,"3","fore reef",2,"HC","ctu",-21.17355,55.28249,NA,"Pre","GCRMN 2015",NA,NA
"La Reunion",2005,NA,NA,"La_Varangue_PE","Tubipora","ctu","0",0,"3","fore reef",2,"HC","ctu",-21.17355,55.28249,NA,"Pre","GCRMN 2015",NA,NA
"La Reunion",2006,NA,NA,"La_Varangue_PE","Tubipora","ctu","0",0,"3","fore reef",2,"HC","ctu",-21.17355,55.28249,NA,"Pre","GCRMN 2015",NA,NA
"La Reunion",2007,NA,NA,"La_Varangue_PE","Tubipora","ctu","0",0,"3","fore reef",2,"HC","ctu",-21.17355,55.28249,NA,"Pre","GCRMN 2015",NA,NA
"La Reunion",2008,NA,NA,"La_Varangue_PE","Tubipora","ctu","0",0,"3","fore reef",2,"HC","ctu",-21.17355,55.28249,NA,"Pre","GCRMN 2015",NA,NA
"La Reunion",2009,NA,NA,"La_Varangue_PE","Tubipora","ctu","0",0,"3","fore reef",2,"HC","ctu",-21.17355,55.28249,NA,"Pre","GCRMN 2015",NA,NA
"La Reunion",2010,NA,NA,"La_Varangue_PE","Tubipora","ctu","0",0,"3","fore reef",2,"HC","ctu",-21.17355,55.28249,NA,"Pre","GCRMN 2015",NA,NA
"La Reunion",2011,NA,NA,"La_Varangue_PE","Tubipora","ctu","0",0,"3","fore reef",2,"HC","ctu",-21.17355,55.28249,NA,"Pre","GCRMN 2015",NA,NA
"La Reunion",2012,NA,NA,"La_Varangue_PE","Tubipora","ctu","0",0,"3","fore reef",2,"HC","ctu",-21.17355,55.28249,NA,"Pre","GCRMN 2015",NA,NA
"La Reunion",2013,NA,NA,"La_Varangue_PE","Tubipora","ctu","0",0,"3","fore reef",2,"HC","ctu",-21.17355,55.28249,NA,"Pre","GCRMN 2015",NA,NA
"La Reunion",2014,NA,NA,"La_Varangue_PE","Tubipora","ctu","0",0,"3","fore reef",2,"HC","ctu",-21.17355,55.28249,NA,"Pre","GCRMN 2015",NA,NA
"La Reunion",2015,NA,NA,"La_Varangue_PE","Tubipora","ctu","0",0,"3","fore reef",2,"HC","ctu",-21.17355,55.28249,NA,"Pre","GCRMN 2015",NA,NA
"La Reunion",1999,NA,NA,"La_Varangue_PE","Algae-macro/fleshy","AMAC","0",0,"3","fore reef",1,"AMAC",NA,-21.17355,55.28249,NA,"Pre","GCRMN 2015",NA,NA
"La Reunion",2000,NA,NA,"La_Varangue_PE","Algae-macro/fleshy","AMAC","0",0,"3","fore reef",1,"AMAC",NA,-21.17355,55.28249,NA,"Pre","GCRMN 2015",NA,NA
"La Reunion",2001,NA,NA,"La_Varangue_PE","Algae-macro/fleshy","AMAC","0",0,"3","fore reef",1,"AMAC",NA,-21.17355,55.28249,NA,"Pre","GCRMN 2015",NA,NA
"La Reunion",2002,NA,NA,"La_Varangue_PE","Algae-macro/fleshy","AMAC","0",0,"3","fore reef",1,"AMAC",NA,-21.17355,55.28249,NA,"Pre","GCRMN 2015",NA,NA
"La Reunion",2003,NA,NA,"La_Varangue_PE","Algae-macro/fleshy","AMAC","0",0,"3","fore reef",1,"AMAC",NA,-21.17355,55.28249,NA,"Pre","GCRMN 2015",NA,NA
"La Reunion",2005,NA,NA,"La_Varangue_PE","Algae-macro/fleshy","AMAC","0",0,"3","fore reef",1,"AMAC",NA,-21.17355,55.28249,NA,"Pre","GCRMN 2015",NA,NA
"La Reunion",2006,NA,NA,"La_Varangue_PE","Algae-macro/fleshy","AMAC","0",0,"3","fore reef",1,"AMAC",NA,-21.17355,55.28249,NA,"Pre","GCRMN 2015",NA,NA
"La Reunion",2007,NA,NA,"La_Varangue_PE","Algae-macro/fleshy","AMAC","0",0,"3","fore reef",1,"AMAC",NA,-21.17355,55.28249,NA,"Pre","GCRMN 2015",NA,NA
"La Reunion",2008,NA,NA,"La_Varangue_PE","Algae-macro/fleshy","AMAC","0",0,"3","fore reef",1,"AMAC",NA,-21.17355,55.28249,NA,"Pre","GCRMN 2015",NA,NA
"La Reunion",2009,NA,NA,"La_Varangue_PE","Algae-macro/fleshy","AMAC","0",0,"3","fore reef",1,"AMAC",NA,-21.17355,55.28249,NA,"Pre","GCRMN 2015",NA,NA
"La Reunion",2010,NA,NA,"La_Varangue_PE","Algae-macro/fleshy","AMAC","0",0,"3","fore reef",1,"AMAC",NA,-21.17355,55.28249,NA,"Pre","GCRMN 2015",NA,NA
"La Reunion",2011,NA,NA,"La_Varangue_PE","Algae-macro/fleshy","AMAC","0",0,"3","fore reef",1,"AMAC",NA,-21.17355,55.28249,NA,"Pre","GCRMN 2015",NA,NA
"La Reunion",2012,NA,NA,"La_Varangue_PE","Algae-macro/fleshy","AMAC","0",0,"3","fore reef",1,"AMAC",NA,-21.17355,55.28249,NA,"Pre","GCRMN 2015",NA,NA
"La Reunion",2013,NA,NA,"La_Varangue_PE","Algae-macro/fleshy","AMAC","0",0,"3","fore reef",1,"AMAC",NA,-21.17355,55.28249,NA,"Pre","GCRMN 2015",NA,NA
"La Reunion",2014,NA,NA,"La_Varangue_PE","Algae-macro/fleshy","AMAC","0",0,"3","fore reef",1,"AMAC",NA,-21.17355,55.28249,NA,"Pre","GCRMN 2015",NA,NA
"La Reunion",2015,NA,NA,"La_Varangue_PE","Algae-macro/fleshy","AMAC","0",0,"3","fore reef",1,"AMAC",NA,-21.17355,55.28249,NA,"Pre","GCRMN 2015",NA,NA
"La Reunion",1999,NA,NA,"La_Varangue_PE","Algae-Halimeda","AHAL","0",0,"3","fore reef",1,"AHAL",NA,-21.17355,55.28249,NA,"Pre","GCRMN 2015",NA,NA
"La Reunion",2000,NA,NA,"La_Varangue_PE","Algae-Halimeda","AHAL","0",0,"3","fore reef",1,"AHAL",NA,-21.17355,55.28249,NA,"Pre","GCRMN 2015",NA,NA
"La Reunion",2001,NA,NA,"La_Varangue_PE","Algae-Halimeda","AHAL","0",0,"3","fore reef",1,"AHAL",NA,-21.17355,55.28249,NA,"Pre","GCRMN 2015",NA,NA
"La Reunion",2002,NA,NA,"La_Varangue_PE","Algae-Halimeda","AHAL","0",0,"3","fore reef",1,"AHAL",NA,-21.17355,55.28249,NA,"Pre","GCRMN 2015",NA,NA
"La Reunion",2003,NA,NA,"La_Varangue_PE","Algae-Halimeda","AHAL","0",0,"3","fore reef",1,"AHAL",NA,-21.17355,55.28249,NA,"Pre","GCRMN 2015",NA,NA
"La Reunion",2005,NA,NA,"La_Varangue_PE","Algae-Halimeda","AHAL","0",0,"3","fore reef",1,"AHAL",NA,-21.17355,55.28249,NA,"Pre","GCRMN 2015",NA,NA
"La Reunion",2006,NA,NA,"La_Varangue_PE","Algae-Halimeda","AHAL","0",0,"3","fore reef",1,"AHAL",NA,-21.17355,55.28249,NA,"Pre","GCRMN 2015",NA,NA
"La Reunion",2007,NA,NA,"La_Varangue_PE","Algae-Halimeda","AHAL","0",0,"3","fore reef",1,"AHAL",NA,-21.17355,55.28249,NA,"Pre","GCRMN 2015",NA,NA
"La Reunion",2008,NA,NA,"La_Varangue_PE","Algae-Halimeda","AHAL","0",0,"3","fore reef",1,"AHAL",NA,-21.17355,55.28249,NA,"Pre","GCRMN 2015",NA,NA
"La Reunion",2009,NA,NA,"La_Varangue_PE","Algae-Halimeda","AHAL","0",0,"3","fore reef",1,"AHAL",NA,-21.17355,55.28249,NA,"Pre","GCRMN 2015",NA,NA
"La Reunion",2010,NA,NA,"La_Varangue_PE","Algae-Halimeda","AHAL","0.25",0.433012702,"3","fore reef",1,"AHAL",NA,-21.17355,55.28249,NA,"Pre","GCRMN 2015",NA,NA
"La Reunion",2011,NA,NA,"La_Varangue_PE","Algae-Halimeda","AHAL","0",0,"3","fore reef",1,"AHAL",NA,-21.17355,55.28249,NA,"Pre","GCRMN 2015",NA,NA
"La Reunion",2012,NA,NA,"La_Varangue_PE","Algae-Halimeda","AHAL","0",0,"3","fore reef",1,"AHAL",NA,-21.17355,55.28249,NA,"Pre","GCRMN 2015",NA,NA
"La Reunion",2013,NA,NA,"La_Varangue_PE","Algae-Halimeda","AHAL","0",0,"3","fore reef",1,"AHAL",NA,-21.17355,55.28249,NA,"Pre","GCRMN 2015",NA,NA
"La Reunion",2014,NA,NA,"La_Varangue_PE","Algae-Halimeda","AHAL","2",2,"3","fore reef",1,"AHAL",NA,-21.17355,55.28249,NA,"Pre","GCRMN 2015",NA,NA
"La Reunion",2015,NA,NA,"La_Varangue_PE","Algae-Halimeda","AHAL","0",0,"3","fore reef",1,"AHAL",NA,-21.17355,55.28249,NA,"Pre","GCRMN 2015",NA,NA
"La Reunion",1999,NA,NA,"La_Varangue_PE","Other","OT","0",0,"3","fore reef",1,"OT",NA,-21.17355,55.28249,NA,"Pre","GCRMN 2015",NA,NA
"La Reunion",2000,NA,NA,"La_Varangue_PE","Other","OT","0.5",0.866025404,"3","fore reef",1,"OT",NA,-21.17355,55.28249,NA,"Pre","GCRMN 2015",NA,NA
"La Reunion",2001,NA,NA,"La_Varangue_PE","Other","OT","0",0,"3","fore reef",1,"OT",NA,-21.17355,55.28249,NA,"Pre","GCRMN 2015",NA,NA
"La Reunion",2002,NA,NA,"La_Varangue_PE","Other","OT","0",0,"3","fore reef",1,"OT",NA,-21.17355,55.28249,NA,"Pre","GCRMN 2015",NA,NA
"La Reunion",2003,NA,NA,"La_Varangue_PE","Other","OT","0",0,"3","fore reef",1,"OT",NA,-21.17355,55.28249,NA,"Pre","GCRMN 2015",NA,NA
"La Reunion",2005,NA,NA,"La_Varangue_PE","Other","OT","0",0,"3","fore reef",1,"OT",NA,-21.17355,55.28249,NA,"Pre","GCRMN 2015",NA,NA
"La Reunion",2006,NA,NA,"La_Varangue_PE","Other","OT","0",0,"3","fore reef",1,"OT",NA,-21.17355,55.28249,NA,"Pre","GCRMN 2015",NA,NA
"La Reunion",2007,NA,NA,"La_Varangue_PE","Other","OT","0.25",0.433012702,"3","fore reef",1,"OT",NA,-21.17355,55.28249,NA,"Pre","GCRMN 2015",NA,NA
"La Reunion",2008,NA,NA,"La_Varangue_PE","Other","OT","0.25",0.433012702,"3","fore reef",1,"OT",NA,-21.17355,55.28249,NA,"Pre","GCRMN 2015",NA,NA
"La Reunion",2009,NA,NA,"La_Varangue_PE","Other","OT","0",0,"3","fore reef",1,"OT",NA,-21.17355,55.28249,NA,"Pre","GCRMN 2015",NA,NA
"La Reunion",2010,NA,NA,"La_Varangue_PE","Other","OT","0.166666667",0.288675135,"3","fore reef",1,"OT",NA,-21.17355,55.28249,NA,"Pre","GCRMN 2015",NA,NA
"La Reunion",2011,NA,NA,"La_Varangue_PE","Other","OT","0",0,"3","fore reef",1,"OT",NA,-21.17355,55.28249,NA,"Pre","GCRMN 2015",NA,NA
"La Reunion",2012,NA,NA,"La_Varangue_PE","Other","OT","0",0,"3","fore reef",1,"OT",NA,-21.17355,55.28249,NA,"Pre","GCRMN 2015",NA,NA
"La Reunion",2013,NA,NA,"La_Varangue_PE","Other","OT","0",0,"3","fore reef",1,"OT",NA,-21.17355,55.28249,NA,"Pre","GCRMN 2015",NA,NA
"La Reunion",2014,NA,NA,"La_Varangue_PE","Other","OT","0",0,"3","fore reef",1,"OT",NA,-21.17355,55.28249,NA,"Pre","GCRMN 2015",NA,NA
"La Reunion",2015,NA,NA,"La_Varangue_PE","Other","OT","0",0,"3","fore reef",1,"OT",NA,-21.17355,55.28249,NA,"Pre","GCRMN 2015",NA,NA
"La Reunion",1999,NA,NA,"La_Varangue_PE","Rubble","RUB","0",0,"3","fore reef",1,"RUB",NA,-21.17355,55.28249,NA,"Pre","GCRMN 2015",NA,NA
"La Reunion",2000,NA,NA,"La_Varangue_PE","Rubble","RUB","1.05",1.07587174,"3","fore reef",1,"RUB",NA,-21.17355,55.28249,NA,"Pre","GCRMN 2015",NA,NA
"La Reunion",2001,NA,NA,"La_Varangue_PE","Rubble","RUB","5",8.660254038,"3","fore reef",1,"RUB",NA,-21.17355,55.28249,NA,"Pre","GCRMN 2015",NA,NA
"La Reunion",2002,NA,NA,"La_Varangue_PE","Rubble","RUB","0.333333333",0.577350269,"3","fore reef",1,"RUB",NA,-21.17355,55.28249,NA,"Pre","GCRMN 2015",NA,NA
"La Reunion",2003,NA,NA,"La_Varangue_PE","Rubble","RUB","0",0,"3","fore reef",1,"RUB",NA,-21.17355,55.28249,NA,"Pre","GCRMN 2015",NA,NA
"La Reunion",2005,NA,NA,"La_Varangue_PE","Rubble","RUB","0",0,"3","fore reef",1,"RUB",NA,-21.17355,55.28249,NA,"Pre","GCRMN 2015",NA,NA
"La Reunion",2006,NA,NA,"La_Varangue_PE","Rubble","RUB","0",0,"3","fore reef",1,"RUB",NA,-21.17355,55.28249,NA,"Pre","GCRMN 2015",NA,NA
"La Reunion",2007,NA,NA,"La_Varangue_PE","Rubble","RUB","0",0,"3","fore reef",1,"RUB",NA,-21.17355,55.28249,NA,"Pre","GCRMN 2015",NA,NA
"La Reunion",2008,NA,NA,"La_Varangue_PE","Rubble","RUB","0",0,"3","fore reef",1,"RUB",NA,-21.17355,55.28249,NA,"Pre","GCRMN 2015",NA,NA
"La Reunion",2009,NA,NA,"La_Varangue_PE","Rubble","RUB","0",0,"3","fore reef",1,"RUB",NA,-21.17355,55.28249,NA,"Pre","GCRMN 2015",NA,NA
"La Reunion",2010,NA,NA,"La_Varangue_PE","Rubble","RUB","0.333333333",0.577350269,"3","fore reef",1,"RUB",NA,-21.17355,55.28249,NA,"Pre","GCRMN 2015",NA,NA
"La Reunion",2011,NA,NA,"La_Varangue_PE","Rubble","RUB","0",0,"3","fore reef",1,"RUB",NA,-21.17355,55.28249,NA,"Pre","GCRMN 2015",NA,NA
"La Reunion",2012,NA,NA,"La_Varangue_PE","Rubble","RUB","0",0,"3","fore reef",1,"RUB",NA,-21.17355,55.28249,NA,"Pre","GCRMN 2015",NA,NA
"La Reunion",2013,NA,NA,"La_Varangue_PE","Rubble","RUB","0",0,"3","fore reef",1,"RUB",NA,-21.17355,55.28249,NA,"Pre","GCRMN 2015",NA,NA
"La Reunion",2014,NA,NA,"La_Varangue_PE","Rubble","RUB","0",0,"3","fore reef",1,"RUB",NA,-21.17355,55.28249,NA,"Pre","GCRMN 2015",NA,NA
"La Reunion",2015,NA,NA,"La_Varangue_PE","Rubble","RUB","0",0,"3","fore reef",1,"RUB",NA,-21.17355,55.28249,NA,"Pre","GCRMN 2015",NA,NA
"La Reunion",1999,NA,NA,"La_Varangue_PE","Bare substrate","BS","0",0,"3","fore reef",1,"BS",NA,-21.17355,55.28249,NA,"Pre","GCRMN 2015",NA,NA
"La Reunion",2000,NA,NA,"La_Varangue_PE","Bare substrate","BS","4.3",1.257974563,"3","fore reef",1,"BS",NA,-21.17355,55.28249,NA,"Pre","GCRMN 2015",NA,NA
"La Reunion",2001,NA,NA,"La_Varangue_PE","Bare substrate","BS","4.666666667",8.082903769,"3","fore reef",1,"BS",NA,-21.17355,55.28249,NA,"Pre","GCRMN 2015",NA,NA
"La Reunion",2002,NA,NA,"La_Varangue_PE","Bare substrate","BS","0",0,"3","fore reef",1,"BS",NA,-21.17355,55.28249,NA,"Pre","GCRMN 2015",NA,NA
"La Reunion",2003,NA,NA,"La_Varangue_PE","Bare substrate","BS","0",0,"3","fore reef",1,"BS",NA,-21.17355,55.28249,NA,"Pre","GCRMN 2015",NA,NA
"La Reunion",2005,NA,NA,"La_Varangue_PE","Bare substrate","BS","0.333333333",0.577350269,"3","fore reef",1,"BS",NA,-21.17355,55.28249,NA,"Pre","GCRMN 2015",NA,NA
"La Reunion",2006,NA,NA,"La_Varangue_PE","Bare substrate","BS","0",0,"3","fore reef",1,"BS",NA,-21.17355,55.28249,NA,"Pre","GCRMN 2015",NA,NA
"La Reunion",2007,NA,NA,"La_Varangue_PE","Bare substrate","BS","0",0,"3","fore reef",1,"BS",NA,-21.17355,55.28249,NA,"Pre","GCRMN 2015",NA,NA
"La Reunion",2008,NA,NA,"La_Varangue_PE","Bare substrate","BS","0",0,"3","fore reef",1,"BS",NA,-21.17355,55.28249,NA,"Pre","GCRMN 2015",NA,NA
"La Reunion",2009,NA,NA,"La_Varangue_PE","Bare substrate","BS","0",0,"3","fore reef",1,"BS",NA,-21.17355,55.28249,NA,"Pre","GCRMN 2015",NA,NA
"La Reunion",2010,NA,NA,"La_Varangue_PE","Bare substrate","BS","0",0,"3","fore reef",1,"BS",NA,-21.17355,55.28249,NA,"Pre","GCRMN 2015",NA,NA
"La Reunion",2011,NA,NA,"La_Varangue_PE","Bare substrate","BS","0",0,"3","fore reef",1,"BS",NA,-21.17355,55.28249,NA,"Pre","GCRMN 2015",NA,NA
"La Reunion",2012,NA,NA,"La_Varangue_PE","Bare substrate","BS","0",0,"3","fore reef",1,"BS",NA,-21.17355,55.28249,NA,"Pre","GCRMN 2015",NA,NA
"La Reunion",2013,NA,NA,"La_Varangue_PE","Bare substrate","BS","0",0,"3","fore reef",1,"BS",NA,-21.17355,55.28249,NA,"Pre","GCRMN 2015",NA,NA
"La Reunion",2014,NA,NA,"La_Varangue_PE","Bare substrate","BS","0",0,"3","fore reef",1,"BS",NA,-21.17355,55.28249,NA,"Pre","GCRMN 2015",NA,NA
"La Reunion",2015,NA,NA,"La_Varangue_PE","Bare substrate","BS","0",0,"3","fore reef",1,"BS",NA,-21.17355,55.28249,NA,"Pre","GCRMN 2015",NA,NA
"La Reunion",1999,NA,NA,"La_Varangue_PE","Sand","SND","2.333333333",2.254624876,"3","fore reef",1,"SND",NA,-21.17355,55.28249,NA,"Pre","GCRMN 2015",NA,NA
"La Reunion",2000,NA,NA,"La_Varangue_PE","Sand","SND","0.833333333",0.763762616,"3","fore reef",1,"SND",NA,-21.17355,55.28249,NA,"Pre","GCRMN 2015",NA,NA
"La Reunion",2001,NA,NA,"La_Varangue_PE","Sand","SND","3.416666667",5.702704037,"3","fore reef",1,"SND",NA,-21.17355,55.28249,NA,"Pre","GCRMN 2015",NA,NA
"La Reunion",2002,NA,NA,"La_Varangue_PE","Sand","SND","0.25",0.433012702,"3","fore reef",1,"SND",NA,-21.17355,55.28249,NA,"Pre","GCRMN 2015",NA,NA
"La Reunion",2003,NA,NA,"La_Varangue_PE","Sand","SND","0",0,"3","fore reef",1,"SND",NA,-21.17355,55.28249,NA,"Pre","GCRMN 2015",NA,NA
"La Reunion",2005,NA,NA,"La_Varangue_PE","Sand","SND","2.383333333",3.30012626,"3","fore reef",1,"SND",NA,-21.17355,55.28249,NA,"Pre","GCRMN 2015",NA,NA
"La Reunion",2006,NA,NA,"La_Varangue_PE","Sand","SND","0.583333333",1.010362971,"3","fore reef",1,"SND",NA,-21.17355,55.28249,NA,"Pre","GCRMN 2015",NA,NA
"La Reunion",2007,NA,NA,"La_Varangue_PE","Sand","SND","3",3.783186488,"3","fore reef",1,"SND",NA,-21.17355,55.28249,NA,"Pre","GCRMN 2015",NA,NA
"La Reunion",2008,NA,NA,"La_Varangue_PE","Sand","SND","0",0,"3","fore reef",1,"SND",NA,-21.17355,55.28249,NA,"Pre","GCRMN 2015",NA,NA
"La Reunion",2009,NA,NA,"La_Varangue_PE","Sand","SND","0",0,"3","fore reef",1,"SND",NA,-21.17355,55.28249,NA,"Pre","GCRMN 2015",NA,NA
"La Reunion",2010,NA,NA,"La_Varangue_PE","Sand","SND","2.833333333",2.673169155,"3","fore reef",1,"SND",NA,-21.17355,55.28249,NA,"Pre","GCRMN 2015",NA,NA
"La Reunion",2011,NA,NA,"La_Varangue_PE","Sand","SND","0",0,"3","fore reef",1,"SND",NA,-21.17355,55.28249,NA,"Pre","GCRMN 2015",NA,NA
"La Reunion",2012,NA,NA,"La_Varangue_PE","Sand","SND","1.166666667",2.020725942,"3","fore reef",1,"SND",NA,-21.17355,55.28249,NA,"Pre","GCRMN 2015",NA,NA
"La Reunion",2013,NA,NA,"La_Varangue_PE","Sand","SND","0.666666667",1.154700538,"3","fore reef",1,"SND",NA,-21.17355,55.28249,NA,"Pre","GCRMN 2015",NA,NA
"La Reunion",2014,NA,NA,"La_Varangue_PE","Sand","SND","1.166666667",1.258305739,"3","fore reef",1,"SND",NA,-21.17355,55.28249,NA,"Pre","GCRMN 2015",NA,NA
"La Reunion",2015,NA,NA,"La_Varangue_PE","Sand","SND","0.833333333",0.763762616,"3","fore reef",1,"SND",NA,-21.17355,55.28249,NA,"Pre","GCRMN 2015",NA,NA
"La Reunion",1999,NA,NA,"La_Varangue_PE","Soft coral","SC","3.833333333",1.376892637,"3","fore reef",1,"SC",NA,-21.17355,55.28249,NA,"Pre","GCRMN 2015",NA,NA
"La Reunion",2000,NA,NA,"La_Varangue_PE","Soft coral","SC","3.083333333",1.443375673,"3","fore reef",1,"SC",NA,-21.17355,55.28249,NA,"Pre","GCRMN 2015",NA,NA
"La Reunion",2001,NA,NA,"La_Varangue_PE","Soft coral","SC","4.25",0.433012702,"3","fore reef",1,"SC",NA,-21.17355,55.28249,NA,"Pre","GCRMN 2015",NA,NA
"La Reunion",2002,NA,NA,"La_Varangue_PE","Soft coral","SC","7",2.704163457,"3","fore reef",1,"SC",NA,-21.17355,55.28249,NA,"Pre","GCRMN 2015",NA,NA
"La Reunion",2003,NA,NA,"La_Varangue_PE","Soft coral","SC","7.25",2.136000936,"3","fore reef",1,"SC",NA,-21.17355,55.28249,NA,"Pre","GCRMN 2015",NA,NA
"La Reunion",2005,NA,NA,"La_Varangue_PE","Soft coral","SC","4.583333333",1.607275127,"3","fore reef",1,"SC",NA,-21.17355,55.28249,NA,"Pre","GCRMN 2015",NA,NA
"La Reunion",2006,NA,NA,"La_Varangue_PE","Soft coral","SC","7.083333333",3.30088372,"3","fore reef",1,"SC",NA,-21.17355,55.28249,NA,"Pre","GCRMN 2015",NA,NA
"La Reunion",2007,NA,NA,"La_Varangue_PE","Soft coral","SC","5.5",1.5612495,"3","fore reef",1,"SC",NA,-21.17355,55.28249,NA,"Pre","GCRMN 2015",NA,NA
"La Reunion",2008,NA,NA,"La_Varangue_PE","Soft coral","SC","5.583333333",1.701714821,"3","fore reef",1,"SC",NA,-21.17355,55.28249,NA,"Pre","GCRMN 2015",NA,NA
"La Reunion",2009,NA,NA,"La_Varangue_PE","Soft coral","SC","4.583333333",1.808544535,"3","fore reef",1,"SC",NA,-21.17355,55.28249,NA,"Pre","GCRMN 2015",NA,NA
"La Reunion",2010,NA,NA,"La_Varangue_PE","Soft coral","SC","4.833333333",1.941863366,"3","fore reef",1,"SC",NA,-21.17355,55.28249,NA,"Pre","GCRMN 2015",NA,NA
"La Reunion",2011,NA,NA,"La_Varangue_PE","Soft coral","SC","3.583333333",2.428133714,"3","fore reef",1,"SC",NA,-21.17355,55.28249,NA,"Pre","GCRMN 2015",NA,NA
"La Reunion",2012,NA,NA,"La_Varangue_PE","Soft coral","SC","3",1.322875656,"3","fore reef",1,"SC",NA,-21.17355,55.28249,NA,"Pre","GCRMN 2015",NA,NA
"La Reunion",2013,NA,NA,"La_Varangue_PE","Soft coral","SC","2.083333333",2.268442932,"3","fore reef",1,"SC",NA,-21.17355,55.28249,NA,"Pre","GCRMN 2015",NA,NA
"La Reunion",2014,NA,NA,"La_Varangue_PE","Soft coral","SC","4.166666667",0.763762616,"3","fore reef",1,"SC",NA,-21.17355,55.28249,NA,"Pre","GCRMN 2015",NA,NA
"La Reunion",2015,NA,NA,"La_Varangue_PE","Soft coral","SC","2.666666667",2.322893311,"3","fore reef",1,"SC",NA,-21.17355,55.28249,NA,"Pre","GCRMN 2015",NA,NA
"La Reunion",1999,NA,NA,"La_Varangue_PE","Sponge","Spog","0",0,"3","fore reef",2,"INV","Spog",-21.17355,55.28249,NA,"Pre","GCRMN 2015",NA,NA
"La Reunion",2000,NA,NA,"La_Varangue_PE","Sponge","Spog","0.416666667",0.381881308,"3","fore reef",2,"INV","Spog",-21.17355,55.28249,NA,"Pre","GCRMN 2015",NA,NA
"La Reunion",2001,NA,NA,"La_Varangue_PE","Sponge","Spog","0.166666667",0.288675135,"3","fore reef",2,"INV","Spog",-21.17355,55.28249,NA,"Pre","GCRMN 2015",NA,NA
"La Reunion",2002,NA,NA,"La_Varangue_PE","Sponge","Spog","0",0,"3","fore reef",2,"INV","Spog",-21.17355,55.28249,NA,"Pre","GCRMN 2015",NA,NA
"La Reunion",2003,NA,NA,"La_Varangue_PE","Sponge","Spog","0",0,"3","fore reef",2,"INV","Spog",-21.17355,55.28249,NA,"Pre","GCRMN 2015",NA,NA
"La Reunion",2005,NA,NA,"La_Varangue_PE","Sponge","Spog","0",0,"3","fore reef",2,"INV","Spog",-21.17355,55.28249,NA,"Pre","GCRMN 2015",NA,NA
"La Reunion",2006,NA,NA,"La_Varangue_PE","Sponge","Spog","0",0,"3","fore reef",2,"INV","Spog",-21.17355,55.28249,NA,"Pre","GCRMN 2015",NA,NA
"La Reunion",2007,NA,NA,"La_Varangue_PE","Sponge","Spog","0.333333333",0.577350269,"3","fore reef",2,"INV","Spog",-21.17355,55.28249,NA,"Pre","GCRMN 2015",NA,NA
"La Reunion",2008,NA,NA,"La_Varangue_PE","Sponge","Spog","0",0,"3","fore reef",2,"INV","Spog",-21.17355,55.28249,NA,"Pre","GCRMN 2015",NA,NA
"La Reunion",2009,NA,NA,"La_Varangue_PE","Sponge","Spog","0",0,"3","fore reef",2,"INV","Spog",-21.17355,55.28249,NA,"Pre","GCRMN 2015",NA,NA
"La Reunion",2010,NA,NA,"La_Varangue_PE","Sponge","Spog","0.166666667",0.288675135,"3","fore reef",2,"INV","Spog",-21.17355,55.28249,NA,"Pre","GCRMN 2015",NA,NA
"La Reunion",2011,NA,NA,"La_Varangue_PE","Sponge","Spog","0",0,"3","fore reef",2,"INV","Spog",-21.17355,55.28249,NA,"Pre","GCRMN 2015",NA,NA
"La Reunion",2012,NA,NA,"La_Varangue_PE","Sponge","Spog","0",0,"3","fore reef",2,"INV","Spog",-21.17355,55.28249,NA,"Pre","GCRMN 2015",NA,NA
"La Reunion",2013,NA,NA,"La_Varangue_PE","Sponge","Spog","0",0,"3","fore reef",2,"INV","Spog",-21.17355,55.28249,NA,"Pre","GCRMN 2015",NA,NA
"La Reunion",2014,NA,NA,"La_Varangue_PE","Sponge","Spog","0.25",0.433012702,"3","fore reef",2,"INV","Spog",-21.17355,55.28249,NA,"Pre","GCRMN 2015",NA,NA
"La Reunion",2015,NA,NA,"La_Varangue_PE","Sponge","Spog","0.25",0.25,"3","fore reef",2,"INV","Spog",-21.17355,55.28249,NA,"Pre","GCRMN 2015",NA,NA
